"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2025-12-17","98.00","97.86","98.28","97.83","12.12K","0.21%"
"2025-12-18","98.09","98.01","98.21","97.82","16.21K","0.09%"
"2025-12-19","98.25","98.11","98.42","98.09","10.93K","0.17%"
"2025-12-21","98.37","98.28","98.36","98.32","0.16K","0.12%"
"2025-12-22","97.95","98.28","98.37","97.86","9.06K","-0.42%"
"2025-12-23","97.61","97.86","97.87","97.53","11.46K","-0.35%"
"2025-12-24","97.68","97.55","97.69","97.43","7.55K","0.07%"
"2025-12-26","97.70","97.64","97.82","97.54","8.76K","0.02%"
"2025-12-28","97.71","97.72","97.74","97.69","0.14K","0.01%"
"2025-12-29","97.73","97.79","97.88","97.61","8.17K","0.02%"
"2025-12-30","97.96","97.73","97.99","97.64","7.41K","0.23%"
"2025-12-31","98.05","97.95","98.21","97.90","6.92K","0.09%"
